acce_count,agg_break_count,agg_takeoff_count,decel_count,distance_driven,driving_hours,fuel_consumption,high_speed_percentage,mean_acce,mean_decel,mean_fuel_efficiency,median_acce,median_decel,odo_end,speed_average,speed_average_pos,speed_max,speeding_count10,speeding_count20,speeding_count30,speeding_count40,speeding_count40_plus,turn_count,am_peak_hours,entropy,entropy_last_month,long_distance_count,night_driving_hours,percent_am_peak,percent_long_distance,percent_night_driving,percent_pm_peak,pm_peak_hours,tot_accidents
0.0,1.0,0.0,1.0,13.0,1.15,0.2696996022166,0.0,0.3116472555834555,-0.2836392300184934,2.287022527171838,0.21701388800000032,-0.13563367999999798,7946.0,17.69002108895705,12.693935119887163,78.8625,20.0,10.0,3.0,1.0,1.0,0.0,5.400833333333334,7.568933186265942,0.40625,2.0,0.0,0.1813261527587849,0.01904761904761905,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,19.0,1.3391666666666666,0.4697345991891528,0.0,0.3522662080414359,-0.35320696060601714,2.3214202753357265,0.2441406239999999,-0.18988715200000075,3042.0,16.30832753164557,14.792053737315994,68.625,23.0,11.0,3.0,0.0,0.0,0.0,7.116666666666666,9.30170118083873,0.7643021392967354,0.0,0.0,0.16442054939207926,0.0,0.0,0.019926109571727187,0.8008333333333333,0
0.0,0.0,0.0,0.0,10.0,0.9543055555555556,0.10785978167802143,0.0,0.2626307460318954,-0.2704955856634317,1.1132756327566709,0.18988715200000075,-0.16276041600000113,2888.0,12.404661881800385,11.402021885496836,47.025,6.0,0.0,0.0,0.0,0.0,0.0,4.81486111111111,8.199910677253339,0.6776156690849036,0.0,1.4718055555555554,0.16090042844854274,0.0,0.04244549663375016,0.0,0.0,0
0.0,2.0,0.0,2.0,42.0,2.3186111111111107,1.024341062346931,0.0,0.3583426838453044,-0.3763697971214732,2.7617846597871307,0.2441406239999999,-0.21701388800000032,18772.0,20.12966283459163,18.33305041588865,70.3125,86.0,60.0,28.0,9.0,5.0,0.0,14.6225,10.111987780570088,1.242930200552428,2.0,0.0,0.21996213445035864,0.006269592476489028,0.0,0.0051675925832228645,0.3080555555555556,0
0.0,6.0,0.0,6.0,104.0,4.4425,3.914812324066703,0.0,0.3796234541624764,-0.3722511402622897,4.021378705544913,0.2712673599999995,-0.21701388800000032,19879.0,32.094040285410394,28.9909395992808,109.4625,257.0,236.0,154.0,110.0,255.0,0.0,10.776944444444444,10.587482557057484,1.1263682952711245,5.0,4.889722222222222,0.13828567709897674,0.02282333051563821,0.04681225633852258,0.019536350558813767,1.3502777777777777,0
1.0,5.0,0.0,5.0,68.0,3.2465277777777786,2.267946491290876,0.0,0.4270132959163469,-0.42386790873458985,3.503255238397634,0.2712673599999995,-0.2441406239999999,14213.0,25.487103493668727,22.575050679892374,92.896875,199.0,129.0,64.0,31.0,45.5,0.0,13.859444444444444,10.876478717952043,1.8669173616319448,0.0,2.5538888888888893,0.16287080717564914,0.0,0.023497444406021414,0.0,0.0,0
0.0,1.0,0.0,1.0,13.0,1.5172222222222222,0.1971594921184492,0.0,0.3210482286985364,-0.3401134740439487,1.4097535660939444,0.18988715200000075,-0.16276041600000113,907.0,15.422780551334924,9.934140328930424,78.1875,28.0,26.0,21.0,6.0,24.0,0.0,2.5244444444444447,7.4054991777786014,0.4585812835780413,0.0,0.0,0.09541512954752622,0.0,0.0,0.05451758168055955,0.31611111111111106,0
0.0,0.0,0.0,0.0,18.0,1.0680555555555555,0.3902057660081288,0.0,0.36716337016384976,-0.3519266600577063,2.4042856996400017,0.2712673599999995,-0.21701388800000032,2584.0,19.847782143533426,16.837291482617058,62.6625,15.0,15.0,8.0,6.0,158.0,0.0,3.054444444444444,7.996077934989299,0.6114417114373883,3.0,0.03361111111111111,0.14906292833199886,0.014705882352941178,0.002144971725372711,0.03824265319138498,0.8127777777777777,0
0.0,0.0,0.0,0.0,29.5,1.2466666666666664,0.9244025131330847,0.0,0.3401708948818419,-0.33352794792540097,3.4621358709949765,0.2441406239999999,-0.18988715200000075,1369.0,24.871843615249052,24.901709665427603,71.74687500000002,15.5,13.0,3.0,0.0,1.0,0.0,2.6538888888888885,6.798652867933153,0.46875,0.0,0.0,0.16316381888604586,0.0,0.0,0.005044727889293223,0.10388888888888888,0
0.0,3.0,0.0,3.0,126.0,4.389444444444443,4.90474872269141,0.0,0.3733393925829563,-0.3239360929869427,4.1513461950078,0.2712673599999995,-0.18988715200000075,26518.0,32.47318849244309,30.54955057458186,107.8875,431.0,284.0,153.0,89.0,271.0,0.0,16.767500000000002,10.08989758970066,1.0271080805292876,5.0,1.0291666666666666,0.18443639498480013,0.024094567970728963,0.011843985461148213,0.008358820354557909,0.6711111111111111,0
0.0,0.0,0.0,0.0,13.0,0.8777777777777778,0.3474465333513903,0.0,0.3721808099586811,-0.3618365269561482,2.7062117833552843,0.29839409600000266,-0.21701388800000032,1511.5,18.586218229804615,17.533932766706673,59.146875,86.5,73.0,30.5,11.0,3.0,0.0,3.0302777777777785,7.0671651957961314,0.4585812835780413,0.0,1.2272222222222224,0.11906883970160333,0.0,0.055423347277793564,0.014443465369592175,0.3919444444444444,0
0.0,2.0,0.0,2.0,58.0,2.763611111111111,1.7995376390293192,0.0,0.32798689890909216,-0.3733572266666656,3.165896849970167,0.21701388800000032,-0.18988715200000075,10165.0,36.08883028513825,20.982444687944426,95.7375,0.0,0.0,0.0,0.0,2737.0,0.0,9.868055555555557,9.711680966564213,0.6652410118609203,0.0,2.1652777777777783,0.17930287113858953,0.0,0.05473413612263479,0.016657631462224633,0.9388888888888888,0
0.0,1.0,0.0,1.0,47.0,1.5336111111111108,1.6855102124004415,0.0,0.3005191320735417,-0.3315406347184461,4.083814557482957,0.2441406239999999,-0.21701388800000032,5663.0,34.97554945054946,31.499908430498753,89.83125,127.0,80.0,29.0,10.0,85.0,0.0,2.9961111111111114,8.921469114278514,0.4906890595608519,0.0,0.0,0.1145027992535324,0.0,0.0,0.032559256434161084,0.83,0
0.0,2.0,0.0,2.0,18.0,1.2833333333333334,0.34651947725902904,0.0,0.4333591186740341,-0.3942418965333331,2.0640475974196484,0.2983940959999991,-0.21701388800000032,562.0,14.19988387524884,16.997167138810198,69.525,24.0,28.0,20.0,11.0,6.0,0.0,0.34750000000000003,4.773557262275187,0.4906890595608519,0.0,0.0,0.1849331366297054,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,32.0,1.252916666666667,1.1144028284118703,0.0,0.4108239936721021,-0.3812464732497464,3.673967278389569,0.32552083200000226,-0.21701388800000032,5084.5,25.877812500000005,25.432563127695648,89.01562500000001,59.0,53.5,28.5,18.0,61.5,0.0,4.046805555555556,8.812615987943186,0.6542520794144692,0.0,0.0,0.1495119777522876,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,254.5,4.635138888888889,12.988238419199016,0.0,0.2849410413723549,-0.2611268096619442,4.935811727252031,0.21701388800000032,-0.16276041599999758,11241.5,54.49160359145085,50.387118402552254,122.821875,272.0,147.5,112.0,79.5,420.5,0.0,10.879583333333334,9.12153328477893,1.050636497507715,16.0,3.933611111111112,0.14480301344721302,0.1402288804190978,0.05122189161954252,0.0,0.0,0
0.0,3.5,0.0,3.5,38.0,1.9819444444444445,1.2991524800786522,0.0,0.4602443686723321,-0.4394683698977253,3.674895682641433,0.3119574640000025,-0.2441406239999999,3425.0,23.35853432275784,23.09362498043751,90.9,181.5,157.0,108.0,61.5,95.5,0.0,8.016111111111114,8.318930610440834,0.7990639210301411,2.0,7.630000000000001,0.17613023147950793,0.02469135802469136,0.13348627716419434,0.0,0.0,0
0.0,1.0,0.0,1.0,11.5,0.6755555555555556,0.2048813998652464,0.0,0.3962746121644177,-0.4473109315166831,2.2336074557299836,0.2712673599999995,-0.2441406239999999,482.0,18.142340627205648,16.633543986369126,65.728125,28.5,20.0,11.0,5.0,11.5,0.0,0.7011111111111109,7.474264499701235,0.4488937801103241,0.0,0.0,0.13132787630014436,0.0,0.0,0.0037830088555029775,0.05333333333333334,0
0.0,6.0,0.0,7.0,89.0,3.828888888888889,3.1560215423999054,0.0,0.32850400063869045,-0.4135872370968017,3.281409066918927,0.21701388800000032,-0.21701388800000032,5725.5,31.66951344918427,24.445713008809747,99.61875,367.5,219.0,106.5,67.5,213.5,0.0,12.146944444444443,8.591615536220246,1.0700229950154296,0.0,3.3163888888888886,0.14899875840515428,0.0,0.03819143080339747,0.012232293317580866,1.22125,0
0.0,2.0,0.0,3.0,46.0,1.6972222222222222,1.9903736628830984,0.0,0.4670740709894742,-0.4159766137113685,4.348986665316644,0.3797743040000015,-0.21701388800000032,2125.0,27.590376924801912,27.928626842513577,93.7125,146.0,153.0,136.0,90.0,320.0,0.0,1.5544444444444443,7.607539202336921,0.6542520794144692,2.0,0.8002777777777779,0.06955786752184563,0.017857142857142856,0.03680594945484339,0.0,0.0,0
0.0,1.0,0.0,1.0,14.5,0.7834722222222221,0.4942535436453803,0.0,0.412326049696737,-0.3809046211202772,3.259300497463003,0.2712673599999995,-0.21701388800000032,6141.0,21.932384305835008,21.546560038338274,57.796875,46.0,22.5,9.0,0.0,0.0,0.0,3.163611111111111,8.240454572971826,0.625,0.0,0.0,0.1198882322436576,0.0,0.0,0.009623331789360458,0.33,0
0.0,0.0,0.0,0.0,11.5,0.9690277777777778,0.20881488400650325,0.0,0.419697959852464,-0.3889865363650937,2.006304552573213,0.2848307279999993,-0.21701388800000032,287.5,13.458164176694476,13.524881658478705,56.08125,16.0,5.5,0.0,0.0,0.0,0.0,0.4758333333333333,5.523856189774729,0.625,0.0,0.0,0.0900782411283439,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,4.0,44.5,2.302777777777778,1.3495248758906888,0.0,0.4009715298012023,-0.4023838862811879,2.955631139926689,0.32552083200000226,-0.21701388800000032,5893.0,20.414336932245472,20.245780447734724,78.525,140.0,129.5,85.0,48.5,159.5,0.0,9.32152777777778,9.378056772121733,0.9171625671560824,0.0,0.4316666666666668,0.15014300299903993,0.0,0.010238000428927405,0.01709354439624066,0.8822222222222222,0
0.0,0.0,0.0,0.0,19.0,1.3727777777777783,0.3965195862263748,0.0,0.36217858335135206,-0.2964011498662946,2.3895555433299807,0.2712673599999995,-0.18988715200000075,3547.0,18.43483763966481,15.679442508710803,74.3625,54.0,44.0,34.0,19.0,40.0,0.0,3.9691666666666654,8.491352249438446,0.4585812835780413,0.0,0.0,0.16894333303956993,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,29.5,1.7227777777777782,0.6002677773243322,0.0,0.3288950875060861,-0.2518898978199956,2.679181012591477,0.21701388800000032,-0.13563367999999798,5677.5,20.978884735597287,16.218866029898432,72.225,61.0,44.5,20.0,6.5,34.0,0.0,2.649583333333333,8.561887641323061,0.4585812835780413,0.5,0.0,0.18247183254309346,0.006944444444444444,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,7.0,0.6111111111111112,0.11805529350673452,0.0,0.3328617489430882,-0.2879830080553205,1.9954789567136928,0.18988715200000075,-0.16276041600000113,180.0,15.80814247556263,12.679032636769195,68.79375,21.0,16.0,5.0,7.0,14.0,0.0,0.6055555555555556,7.55373791390584,0.3196255684120565,0.0,0.0,0.1339504179279314,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,60.0,2.5722222222222224,2.157660067652297,0.0,0.37224610904806255,-0.34874761328657866,3.670132119221887,0.32552083200000226,-0.21701388800000032,6747.0,26.144453974895395,25.339484114092656,89.38125000000002,232.0,223.0,138.0,99.0,166.0,0.0,7.156666666666666,9.233173899703605,0.9171625671560824,1.0,4.865833333333333,0.15029760611721776,0.010732323232323232,0.08500254304234435,0.025434128785711104,1.2552777777777775,0
0.0,1.0,0.0,1.0,43.0,1.9230555555555555,1.3118616326970398,0.0,0.3451255048259507,-0.3530663789771625,3.1725530331109093,0.2712673599999995,-0.21701388800000032,2464.0,26.590718431234606,24.12868632707775,83.19375000000002,76.0,63.0,48.0,38.0,85.0,0.0,4.961666666666667,8.452019952506014,0.8178150992680865,0.0,1.3041666666666667,0.13865733331477795,0.0,0.0294292788416335,0.0025973111846272967,0.1025,0
0.0,2.0,0.0,2.0,97.0,3.2430555555555562,3.3536117221239765,0.0,0.3749661505531921,-0.3861861768436241,3.4549757379625867,0.2712673599999995,-0.21701388800000032,16270.0,29.830440850843306,28.71948378351665,108.84375,124.0,107.0,71.0,49.0,100.0,0.0,8.833055555555555,9.911279704675312,1.3067200011263622,1.0,0.34444444444444444,0.11777025522535925,0.0038314176245210726,0.004128560697294528,0.02383838056286304,1.679722222222222,0
0.0,1.0,0.0,1.0,40.0,1.2972222222222225,1.7133739005232074,0.0,0.3667505220515882,-0.3939662628683293,4.37258966928464,0.2712673599999995,-0.21701388800000032,4277.0,30.87361234244643,30.060065668651948,81.73125,208.0,283.0,199.0,111.5,211.0,0.0,0.9516666666666664,8.893606847681264,0.625,0.0,4.499722222222221,0.02946832085568115,0.0,0.13727177797293968,0.1268373787041006,4.0304166666666665,0
0.0,1.0,0.0,1.0,32.0,1.2972222222222225,1.434837861893968,0.0,0.37905309071823257,-0.37360188605716055,4.587246790970287,0.2712673599999995,-0.21701388800000032,9115.0,33.56786785570142,31.585955915635573,91.434375,121.0,111.0,74.0,55.0,93.5,0.0,5.351527777777778,9.051959664563679,0.5631841476355622,4.0,2.585555555555556,0.12567694388129125,0.02460606060606061,0.06232818667170008,0.03492144813271531,1.277777777777778,0
0.0,2.0,0.0,2.0,61.0,3.061111111111111,1.8016677640329843,0.0,0.4199099826251527,-0.3915986662079218,2.9774614256189103,0.2712673599999995,-0.21701388800000032,9036.0,20.276454139841906,19.22265583799177,84.99375,191.0,169.0,111.0,68.0,210.0,0.0,12.500555555555556,9.722355781828874,1.0258566033889929,0.0,7.658611111111113,0.1634769971707187,0.0,0.104676367108078,0.0016737799688569756,0.14666666666666664,0
0.0,1.0,0.0,1.0,50.0,1.6683333333333332,1.7572513312155478,0.0,0.3258318391643323,-0.31269886996784474,3.5911721469645683,0.21701388800000032,-0.18988715200000075,8585.0,28.51486018164436,28.054931703545524,76.5,36.0,19.0,4.0,0.0,581.0,0.0,8.957222222222223,9.87014411535803,1.1263682952711245,1.0,0.19527777777777772,0.14540404347034186,0.0035714285714285718,0.004346535755357432,0.049941344058991116,2.6016666666666666,0
0.0,0.0,0.0,0.0,34.0,1.6122222222222222,1.0326361701447029,0.0,0.31255160402503185,-0.3073603270431786,3.109398485395245,0.2441406239999999,-0.18988715200000075,2790.0,22.98447434242375,22.043815485100012,75.09375,95.0,94.0,49.0,30.0,85.0,0.0,3.041944444444445,8.63217644926162,0.625,0.0,0.0,0.1704382742949636,0.0,0.0,0.004134029590948651,0.12611111111111112,0
0.0,3.0,0.0,3.0,37.5,1.8202777777777777,1.1014037000780574,0.0,0.4232809601758169,-0.3381715487381074,2.750236335972219,0.2712673599999995,-0.16276041599999758,2199.5,18.484345614905898,18.920029254698264,77.203125,140.0,138.5,80.5,41.0,48.5,0.0,5.239166666666667,9.01854714409413,0.861654166907052,0.0,0.9163888888888888,0.11985875511206462,0.0,0.02270927723800996,0.10743282373302936,3.5077777777777768,0
1.0,1.0,0.0,1.0,102.0,3.6344444444444446,3.1586288773993454,0.0,0.3643759895111117,-0.3407752476010312,3.1922059803190317,0.2441406239999999,-0.21701388800000032,19139.0,29.87481511519217,23.62993124624525,107.775,146.0,116.0,79.0,58.0,233.0,0.0,13.163055555555555,10.43338200700847,0.9147040007884536,2.0,0.8849999999999999,0.1709929997768853,0.013888888888888888,0.010718068912595607,0.057230198968940375,4.354722222222224,0
0.0,1.0,0.0,1.0,40.0,1.7722222222222217,1.3774506679039482,0.0,0.27926789537909164,-0.3156646076347026,3.9458872548971393,0.18988715200000075,-0.18988715200000075,28543.0,29.98303829479769,26.47615045177558,84.31875000000002,14.0,9.0,3.0,0.0,61.0,0.0,6.778888888888887,9.123581880295928,0.8389640308088836,3.0,0.0,0.1487993055284616,0.021604938271604937,0.0,0.023865786638418846,0.6416666666666667,0
0.0,15.0,0.0,16.0,32.0,1.695,1.1603294822966224,0.0,0.4901626493644733,-0.5478823663555175,3.5650963722452103,0.3797743040000015,-0.2983940959999991,9364.0,21.568751730822488,20.362442605860306,88.0875,114.0,103.0,68.0,40.0,83.0,0.0,5.9069444444444414,9.628714661888695,1.09375,0.0,1.4944444444444445,0.1277221451408578,0.0,0.02879071842927265,0.1049450153050182,5.703333333333334,0
0.0,1.0,0.0,1.0,49.0,1.99625,1.6782855184223906,0.0,0.4005367663309989,-0.3695372159414628,3.414747993499815,0.2983940959999991,-0.21701388800000032,9853.5,26.608684244562077,23.45896768582797,94.5,148.0,119.5,68.5,41.5,71.0,0.0,9.302916666666668,9.570085822077953,0.7334531500919368,0.0,0.0,0.1805554421587744,0.0,0.0,0.007308651896270116,0.25972222222222224,0
0.0,2.0,0.0,2.0,123.0,3.678888888888889,5.2254618688303935,0.0,0.31714638987469435,-0.2867302526516848,4.361453236439702,0.21701388800000032,-0.16276041600000113,18211.0,36.90977316602317,36.65623603039786,103.6125,117.0,93.0,60.0,45.0,394.0,0.0,16.5175,10.492697140169463,0.9147040007884536,4.0,2.128055555555556,0.18096760821934035,0.021380952380952386,0.024025017163716744,0.00893856158563773,0.5902777777777778,0
0.0,0.0,0.0,0.0,11.0,1.4111111111111112,0.0790484844012694,0.0,0.360741512862628,-0.28658381638095504,1.3496947425022687,0.21701388800000032,-0.16276041600000113,3009.0,22.42693598347961,11.662071147674364,95.11875,5.0,6.0,5.0,5.0,4.0,0.0,3.1041666666666665,6.217108843337524,0.4240223928941852,0.0,0.0,0.28490922352894155,0.0,0.0,0.0050996926307706894,0.1811111111111111,0
0.5,3.0,0.0,3.0,63.5,1.7013888888888888,2.5431927972225274,0.0,0.3713586380498223,-0.3485353127766744,3.964587536189281,0.2712673599999995,-0.18988715200000075,2577.0,32.30309988120638,31.904905358307104,99.28125,211.0,201.0,119.0,77.5,157.0,0.0,2.653472222222222,7.672161108126347,0.6392511368241129,0.0,4.164444444444444,0.09535977445128427,0.0,0.14154518054849352,0.002167840298553604,0.12638888888888888,0
0.0,3.0,0.0,4.0,21.0,1.5572222222222225,0.6457883114148631,0.0,0.4164992075683812,-0.4651971144371246,2.9685350589970065,0.2983940959999991,-0.3797743040000015,2628.0,24.19287559728859,17.651193668480392,98.49375,50.0,57.0,31.0,20.0,173.0,0.0,1.2733333333333334,8.123861765619019,0.4437202752293045,0.0,0.0,0.18096209089092952,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,52.0,1.9836111111111112,1.7965707283706285,0.0,0.3517796301344911,-0.3167209388983357,3.361766149066574,0.2441406239999999,-0.18988715200000075,4291.0,28.325032212445002,26.145900581020012,96.35625,49.0,41.0,35.0,18.0,127.0,0.0,2.8005555555555555,8.757422496655929,0.6203899566633293,0.0,0.7202777777777778,0.11247712972466416,0.0,0.01989113213170816,0.01030320426631215,0.26666666666666666,0
0.0,2.0,0.0,2.0,91.0,2.8375000000000004,3.4464839305582533,0.0,0.3244471474818661,-0.3071214516326517,3.710873122779095,0.2441406239999999,-0.17632378399999915,1296.0,37.70184988076856,35.92521067825533,101.221875,185.0,182.0,110.5,81.5,253.0,0.0,4.941666666666666,7.006537965858607,0.78125,2.0,2.1600000000000006,0.20371316089715566,0.02345679012345679,0.07350673923633624,0.0,0.0,0
0.0,4.0,0.0,4.0,76.0,2.333333333333333,3.1878019388705496,0.0,0.33551943409622337,-0.3346689584262289,4.524876116708686,0.21701388800000032,-0.18988715200000075,808.0,33.385781763417306,36.157975918596726,95.85,205.0,143.0,84.0,44.0,99.0,0.0,3.8538888888888887,6.7199516453231825,0.5985250401470988,0.0,0.0,0.21439278043051627,0.0,0.0,0.039064593942642716,0.9861111111111112,0
0.0,2.0,0.0,2.0,30.0,2.5252777777777777,0.5202685494616204,0.0,0.2903462845603577,-0.2820173139425481,1.9998446347185488,0.18988715200000075,-0.16276041600000113,16063.0,16.916595088052485,14.159655243176687,77.175,47.0,35.0,15.0,4.0,76.0,0.0,13.20972222222222,10.229899412696133,0.8630169903639561,3.0,1.4672222222222222,0.18675942853273755,0.012577947845804988,0.022744398944163843,0.05551322742699755,3.0602777777777783,0
0.0,2.0,0.0,2.0,66.0,3.2608333333333333,1.9785079977390936,0.0,0.3537239925879873,-0.3364130333169561,3.272609363723955,0.2712673599999995,-0.18988715200000075,4267.5,24.366853777734214,23.11498197578839,91.603125,233.5,204.0,115.0,87.5,158.0,0.0,12.527361111111109,8.373337592898746,0.9056809030381952,2.0,0.23805555555555555,0.16883820087681986,0.008939974457215836,0.0023824151629466338,0.07057659016409143,4.1677777777777765,0
0.0,0.0,0.0,0.0,25.0,1.5527777777777778,0.5842943493531642,0.0,0.2964558739679017,-0.3385026263104972,2.2449329666413824,0.21701388800000032,-0.18988715200000075,1165.0,17.160461994913813,14.505730659025787,70.25625000000001,91.0,71.0,43.0,24.0,11.0,0.0,3.883611111111111,7.355356200424834,0.7481563001838736,0.0,0.0,0.1621662872187528,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,42.0,1.850833333333333,1.5405841182119553,0.0,0.3610120738823539,-0.33646229639611064,3.6338197209292726,0.2441406239999999,-0.18988715200000075,2443.0,25.27229916897507,24.841695080370197,90.1125,99.0,110.0,85.0,49.0,135.0,0.0,6.124166666666667,7.600656605149897,0.4794383526180847,1.0,0.0,0.2562788448397305,0.008403361344537815,0.0,0.0,0.0,0
0.0,0.5,0.0,0.5,14.5,0.8976388888888889,0.3503120542443622,0.0,0.369010914344323,-0.3519738097828863,2.7007013644027893,0.2441406239999999,-0.21701388800000032,913.5,21.590400628750228,17.707186039413287,72.759375,12.5,6.5,3.0,1.0,5.0,0.0,1.3580555555555556,7.648547553206877,0.4906890595608519,0.0,1.4770833333333333,0.09935847560597323,0.0,0.07881100354913925,0.06587606375406405,1.2066666666666668,0
0.0,0.0,0.0,0.0,62.0,2.4352777777777783,2.009159855532074,0.0,0.4222581004479465,-0.3645896747171936,3.5332541364530488,0.29839409600000266,-0.2441406239999999,2640.0,25.11960687633262,25.438226762204646,98.94375,171.0,146.0,100.0,91.0,277.0,0.0,7.3197222222222225,6.878974321096332,0.9147114524550368,7.0,8.296944444444444,0.1636165009621552,0.0857843137254902,0.14949823854594954,0.03320826593412904,1.9275,0
